id,url,precio,Actualizacion,Orden,ConcesionarioVW
859422653,https://auto.mercadolibre.com.ar/MLA-859422653-volkswagen-virtus-16-msi-trendline-2-_JM#position=48&search_layout=grid&type=item&tracking_id=65ddcfdf-e03e-45bd-9701-3be4c02c835e,4099902,31/12/22,351,Autotag
879601341,https://auto.mercadolibre.com.ar/MLA-879601341-volkswagen-virtus-16-msi-highline-at-8-_JM#position=1&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,6499908,31/12/22,356,Autotag
879599477,https://auto.mercadolibre.com.ar/MLA-879599477-volkswagen-virtus-16-msi-highline-at-7-_JM#position=2&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,6499907,31/12/22,356,Autotag
879600131,https://auto.mercadolibre.com.ar/MLA-879600131-volkswagen-virtus-16-msi-highline-at-5-_JM#position=3&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,6499905,31/12/22,356,Autotag
879599234,https://auto.mercadolibre.com.ar/MLA-879599234-volkswagen-virtus-16-msi-highline-at-3-_JM#position=4&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,6499903,31/12/22,356,Autotag
879596851,https://auto.mercadolibre.com.ar/MLA-879596851-volkswagen-virtus-16-comfortline-at-3-_JM#position=5&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,4949903,31/12/22,354,Autotag
766727070,https://auto.mercadolibre.com.ar/MLA-766727070-volkswagen-virtus-16-msi-highline-at-1-_JM#position=6&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,6499901,31/12/22,356,Autotag
1229513033,https://auto.mercadolibre.com.ar/MLA-1229513033-volkswagen-virtus-16-msi-trendline-2022-0km-patenta-carbone-_JM#position=7&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,5100000,31/12/22,351,Reventa
848028633,https://auto.mercadolibre.com.ar/MLA-848028633-vw-virtus-comfortline-tip-my22-balcarce-_JM#position=8&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,5564001,31/12/22,354,Romera
848026515,https://auto.mercadolibre.com.ar/MLA-848026515-virtus-comfortline-tip-my22-necochea-_JM#position=9&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,5564003,31/12/22,354,Romera
1286076185,https://auto.mercadolibre.com.ar/MLA-1286076185-volkswagen-virtus-16-highline-at6-_JM#position=10&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,6800000,31/12/22,356,Reventa
1275668055,https://auto.mercadolibre.com.ar/MLA-1275668055-volkswagen-virtus-2022-16-comfortline-_JM#position=11&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,5400000,31/12/22,354,Reventa
1125628170,https://auto.mercadolibre.com.ar/MLA-1125628170-volkswagen-virtus-2022-14-tsi-gts-automatico-_JM#position=12&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,7300000,31/12/22,0,Tito Gonzalez
1247754216,https://auto.mercadolibre.com.ar/MLA-1247754216-volkswagen-virtus-2022-14-tsi-gts-_JM#position=13&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,8500000,31/12/22,0,Haimovich
1146753987,https://auto.mercadolibre.com.ar/MLA-1146753987-volkswagen-virtus-2021-14-tsi-gts-_JM#position=14&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,8100000,31/12/22,0,Reventa
848029486,https://auto.mercadolibre.com.ar/MLA-848029486-vw-virtus-2021-highline-tiptronic-my21-tandil-_JM#position=15&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,5564002,31/12/22,356,Romera
848029445,https://auto.mercadolibre.com.ar/MLA-848029445-vw-virtus-highline-tiptronic-my21-balcarce-_JM#position=16&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,5564001,31/12/22,356,Romera
848029398,https://auto.mercadolibre.com.ar/MLA-848029398-virtus-highline-tiptronic-my21-necochea-_JM#position=17&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,5564003,31/12/22,356,Romera
1308415134,https://auto.mercadolibre.com.ar/MLA-1308415134-volkswagen-virtus-14-250-tsi-gts-auto-automatico-_JM#position=18&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,7400000,31/12/22,0,AutoBan
713072284,https://auto.mercadolibre.com.ar/MLA-713072284-volkswagen-virtus-14-tsi-gts-tiptronic-2022-_JM#position=19&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,7700000,31/12/22,0,Reventa
848128351,https://auto.mercadolibre.com.ar/MLA-848128351-vw-virtus-trendline-tiptronic-my22-balcarce-_JM#position=20&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,5490001,31/12/22,351,Romera
848128302,https://auto.mercadolibre.com.ar/MLA-848128302-virtus-trendline-tiptronic-my22-romera-hnos-necochea-_JM#position=21&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,5490003,31/12/22,351,Romera
843076679,https://auto.mercadolibre.com.ar/MLA-843076679-vw-virtus-trendline-my22-balcarce-_JM#position=22&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,4965001,31/12/22,351,Romera
924666387,https://auto.mercadolibre.com.ar/MLA-924666387-volkswagen-virtus-gts-2022-unidad-fisica-entrega-inmediata-_JM#position=23&search_layout=grid&type=item&tracking_id=9f5f1063-b268-425f-b1c7-6afa565b016c,7800000,31/12/22,0,Russoniello
1315760469,https://auto.mercadolibre.com.ar/MLA-1315760469-volkswagen-t-cross-200tsi-highline-at-entrega-inmediata-2023-_JM#position=1&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,11000000,31/12/22,366,Autotag
1313191221,https://auto.mercadolibre.com.ar/MLA-1313191221-volkswagen-t-cross-trendline-170tsi-mt-0km-2023-gp-_JM#position=2&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,5800000,31/12/22,360,Autotag
1311855228,https://auto.mercadolibre.com.ar/MLA-1311855228-volkswagen-t-cross-trendline-170tsi-mt-0km-gp-_JM#position=3&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,5800000,31/12/22,360,Autotag
1232949946,https://auto.mercadolibre.com.ar/MLA-1232949946-volkswagen-t-cross-200-tsi-comfortline-at-entrega-inmediata-_JM#position=4&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,9550000,31/12/22,365,Autotag
1219866758,https://auto.mercadolibre.com.ar/MLA-1219866758-volkswagen-tcross-highline-200tsi-at-entrega-inmediata-b-_JM#position=5&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,9550001,31/12/22,366,Alra
1219866438,https://auto.mercadolibre.com.ar/MLA-1219866438-volkswagen-tcross-highline-200tsi-at-entrega-inmediata-a-_JM#position=6&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,9550000,31/12/22,366,Alra
1278595473,https://auto.mercadolibre.com.ar/MLA-1278595473-volkswagen-tcross-comfortline-200tsi-at-entrega-inmediata-a-_JM#position=7&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,8570000,31/12/22,365,Alra
1151646745,https://auto.mercadolibre.com.ar/MLA-1151646745-volkswagen-t-cross-trendline-170tsi-mt-_JM#position=8&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,6000000,31/12/22,360,Autotag
1142475252,https://auto.mercadolibre.com.ar/MLA-1142475252-volkswagen-t-cross-highline-tiptronic-10-tsi-_JM#position=9&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,10900000,31/12/22,366,Reventa
1296071887,https://auto.mercadolibre.com.ar/MLA-1296071887-t-cross-16-trendline-mt-patentada-sin-rodar-2022-_JM#position=10&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,6750000,31/12/22,360,Sin Identificar
1267689818,https://auto.mercadolibre.com.ar/MLA-1267689818-volkswagen-t-cross-comfortline-200-tsi-at-15-_JM#position=11&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,9770000,31/12/22,365,Espasa
1181866339,https://auto.mercadolibre.com.ar/MLA-1181866339-volkswagen-t-cross-trendline-10-170-tsi-manual-0-km-2022-_JM#position=12&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,5800000,31/12/22,360,Autotag
1171126129,https://auto.mercadolibre.com.ar/MLA-1171126129-volkswagen-t-cross-trendline-10-170-tsi-0-km-2022-_JM#position=13&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,5800000,31/12/22,360,Autotag
1188884217,https://auto.mercadolibre.com.ar/MLA-1188884217-volkswagen-t-cross-10-turbo-highline-200-tsi-at-116-cv-jpp-_JM#position=14&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,9902000,31/12/22,366,Hauswagen
1149038519,https://auto.mercadolibre.com.ar/MLA-1149038519-volkswagen-t-cross-16-highline-at-_JM#position=15&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,9999900,31/12/22,366,Reventa
1113659803,https://auto.mercadolibre.com.ar/MLA-1113659803-volkswagen-t-cross-comfortline-200-tsi-at-0-km-2022-_JM#position=16&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,8700000,31/12/22,365,Autotag
1313193853,https://auto.mercadolibre.com.ar/MLA-1313193853-volkswagen-amarok-highline-4x4-at-180-cv-20-tdi-2023-0km8-_JM#position=20&search_layout=grid&type=item&tracking_id=c4213497-6993-4cf9-b0b4-1139ca63e2fc,12800008,31/12/22,795,Alra
1205613542,https://auto.mercadolibre.com.ar/MLA-1205613542-t-cross-trendline-16-110-cv-my22-mb-_JM#position=18&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,112840,31/12/22,360,Maynar
1149479918,https://auto.mercadolibre.com.ar/MLA-1149479918-volkswagen-t-cross-0km-comfortline-200-tsi-aut-2022-0km-_JM#position=19&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,9160000,31/12/22,365,Maynar
1149370110,https://auto.mercadolibre.com.ar/MLA-1149370110-volkswagen-t-cross-200-tsi-highline-aut-sf-_JM#position=20&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,9349000,31/12/22,366,Hauswagen
1143946056,https://auto.mercadolibre.com.ar/MLA-1143946056-volkswagen-t-cross-highline-2022-0km-a-recibir-fv-_JM#position=21&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,9700000,31/12/22,366,Car One
1129381390,https://auto.mercadolibre.com.ar/MLA-1129381390-volkswagen-t-cross-highline-10-200-tsi-at-0-km-2022-_JM#position=22&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,9390000,31/12/22,366,Autotag
1249333644,https://auto.mercadolibre.com.ar/MLA-1249333644-nueva-t-cross-highline-0km-automatica-2022-entrega-ya-stock-_JM#position=23&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,7900000,31/12/22,366,Alra
1127491569,https://auto.mercadolibre.com.ar/MLA-1127491569-volkswagen-t-cross-highline-10-200-tsi-at-0-km-2022-_JM#position=24&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,9190000,31/12/22,366,Autotag
1112830807,https://auto.mercadolibre.com.ar/MLA-1112830807-volkswagen-t-cross-comfortline-200-tsi-at-0-km-2022-_JM#position=25&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,8700000,31/12/22,365,Autotag
1313193853,https://auto.mercadolibre.com.ar/MLA-1313193853-volkswagen-amarok-highline-4x4-at-180-cv-20-tdi-2023-0km8-_JM#position=8&search_layout=grid&type=item&tracking_id=a2a90db2-e025-4f10-9430-9309664ddc1c,13200008,20/1/23,795,Alra
1313193813,https://auto.mercadolibre.com.ar/MLA-1313193813-volkswagen-amarok-highline-4x4-at-180-cv-20-tdi-2023-0km7-_JM#position=21&search_layout=grid&type=item&tracking_id=c4213497-6993-4cf9-b0b4-1139ca63e2fc,12800007,31/12/22,795,Alra
879602309,https://auto.mercadolibre.com.ar/MLA-879602309-volkswagen-t-cross-170tsi-trendline-mt-2-_JM#position=28&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,5849902,31/12/22,360,Autotag
876614371,https://auto.mercadolibre.com.ar/MLA-876614371-volkswagen-t-cross-10-trendline-mt-2-_JM#position=29&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,5559901,31/12/22,360,Autotag
1147681124,https://auto.mercadolibre.com.ar/MLA-1147681124-volkswagen-t-cross-10-200-tsi-highline-aut-cl-_JM#position=30&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,9200000,31/12/22,366,Hauswagen
1146978483,https://auto.mercadolibre.com.ar/MLA-1146978483-volkswagen-t-cross-highline-200tsi-mkt-_JM#position=31&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,9902000,31/12/22,366,Maynar
1179629562,https://auto.mercadolibre.com.ar/MLA-1179629562-volkswagen-t-cross-highline-at-200tsi-nl-_JM#position=32&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,9900000,31/12/22,366,Hauswagen
1147694811,https://auto.mercadolibre.com.ar/MLA-1147694811-volkswagen-t-cross-10-200-tsi-highline-aut-cl-_JM#position=33&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,9200000,31/12/22,366,Hauswagen
1259266849,https://auto.mercadolibre.com.ar/MLA-1259266849-volkswagen-t-cross-200-tsi-comfortline-aut-2023-pestelli-_JM#position=34&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,8700000,31/12/22,365,Pestelli
1259260385,https://auto.mercadolibre.com.ar/MLA-1259260385-volkswagen-t-cross-16-comfortline-at-2023-0km-pestelli-_JM#position=35&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,8700000,31/12/22,365,Pestelli
1145306798,https://auto.mercadolibre.com.ar/MLA-1145306798-volkswagen-t-cross-vw-t-cross-trendline-16-110-cv-_JM#position=36&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,5564200,31/12/22,360,
1311989526,https://auto.mercadolibre.com.ar/MLA-1311989526-volkswagen-t-cross-170tsi-mt-_JM#position=37&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,5565000,31/12/22,0,Sauma
933582969,https://auto.mercadolibre.com.ar/MLA-933582969-volkswagen-t-cross-highline-_JM#position=38&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,9100000,31/12/22,366,Reventa
1147669284,https://auto.mercadolibre.com.ar/MLA-1147669284-volkswagen-t-cross-10-200-tsi-highline-aut-cl-_JM#position=39&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,9200000,31/12/22,366,Hauswagen
1250893643,https://auto.mercadolibre.com.ar/MLA-1250893643-plan-cancelado-volkswagen-t-cross-trendline-manual-autotag-_JM#position=40&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,5800000,31/12/22,360,Autotag
1142475102,https://auto.mercadolibre.com.ar/MLA-1142475102-volkswagen-t-cross-highline-200-tsi-_JM#position=41&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,10900000,31/12/22,366,Reventa
1259262184,https://auto.mercadolibre.com.ar/MLA-1259262184-volkswagen-t-cross-16-trendline-mt-_JM#position=42&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,5500000,31/12/22,360,Reventa
1259273138,https://auto.mercadolibre.com.ar/MLA-1259273138-volkswagen-t-cross-trendline-manual-2023-0km-pestelli-_JM#position=43&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,5800000,31/12/22,360,Pestelli
924330574,https://auto.mercadolibre.com.ar/MLA-924330574-volkswagen-t-cross-highline-200-tsi-at-my22-_JM#position=44&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,9902000,31/12/22,366,Romera
1136906790,https://auto.mercadolibre.com.ar/MLA-1136906790-volkswagen-t-cross-entrega-programada-sin-sobre-precio-aab-_JM#position=45&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,4736000,31/12/22,0,Maynar
1259239968,https://auto.mercadolibre.com.ar/MLA-1259239968-volkswagen-t-cross-trendline-manual-2023-0km-pestelli-_JM#position=46&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,5800000,31/12/22,360,Pestelli
924320022,https://auto.mercadolibre.com.ar/MLA-924320022-volkswagen-t-cross-comfortline-200-tsi-at-my22-_JM#position=47&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,8412000,31/12/22,365,Romera
1147765683,https://auto.mercadolibre.com.ar/MLA-1147765683-volkswagen-t-cross-10-tsi-comfortline-at-cl-_JM#position=48&search_layout=grid&type=item&tracking_id=784e0d1b-5980-4303-9f37-76a9f72884db,8400000,31/12/22,365,Hauswagen
1315364143,https://auto.mercadolibre.com.ar/MLA-1315364143-volkswagen-t-cross-highline-tsi-at-0km-disponible-2022-gp-_JM#position=1&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,8850000,31/12/22,366,Autotag
883595589,https://auto.mercadolibre.com.ar/MLA-883595589-volkswagen-t-cross-10-200-tsi-comfortline-aut-ft-_JM#position=2&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,9419900,31/12/22,365,Autotag
1150884109,https://auto.mercadolibre.com.ar/MLA-1150884109-volkswagen-t-cross-highline-200-tsi-dm-_JM#position=3&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,8375000,31/12/22,366,Nordelbahn
1130170433,https://auto.mercadolibre.com.ar/MLA-1130170433-volkswgen-t-cross-highline-1t-md-2022-_JM#position=4&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,8720000,31/12/22,366,Autotag
1152484168,https://auto.mercadolibre.com.ar/MLA-1152484168-volkswagen-t-cross-trendline-170-tsi-gd-_JM#position=5&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,6199900,31/12/22,360,Autotag
1132613488,https://auto.mercadolibre.com.ar/MLA-1132613488-t-cross-trendline-16-manual-md-_JM#position=6&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,5869999,31/12/22,360,Autotag
930130446,https://auto.mercadolibre.com.ar/MLA-930130446-t-cross-comfortline-10-200tsi-md-_JM#position=7&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,7569999,31/12/22,365,Autotag
930127976,https://auto.mercadolibre.com.ar/MLA-930127976-volkswagen-t-cross-comfortline-10t-200tsi-md-_JM#position=8&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,7570000,31/12/22,365,Autotag
914731814,https://auto.mercadolibre.com.ar/MLA-914731814-volkswagen-t-cross-16-trendline-md-_JM#position=9&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,5510000,31/12/22,360,Autotag
1249715198,https://auto.mercadolibre.com.ar/MLA-1249715198-vw-t-cross-highline-tiptronic-200-tsi-2022-0km-tomo-usados-_JM#position=10&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,8500000,31/12/22,366,Alra
1118735954,https://auto.mercadolibre.com.ar/MLA-1118735954-volkswagen-taos-highline-250-tsi-entrega-inmediata-2022-0km-_JM#position=11&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,8135800,31/12/22,633,Alra
901496438,https://auto.mercadolibre.com.ar/MLA-901496438-volkswagen-t-cross-trendline-16-md-_JM#position=12&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,5479999,31/12/22,360,Autotag
1211629205,https://auto.mercadolibre.com.ar/MLA-1211629205-volkwagen-t-cross-highline-0km-anticipo-cuotas-avd-_JM#position=13&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,8700000,31/12/22,366,Russoniello
1148933401,https://auto.mercadolibre.com.ar/MLA-1148933401-volkswagen-t-cross-highline-200tsi-_JM#position=14&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,9790000,31/12/22,366,Russoniello
1118730007,https://auto.mercadolibre.com.ar/MLA-1118730007-volkswagen-taos-highline-2022-2023-0km-entrega-inmediata-_JM#position=15&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,10500000,31/12/22,633,Alra
836663102,https://auto.mercadolibre.com.ar/MLA-836663102-volkswagen-t-cross-10-tsi-trendlinde-mt-dc-_JM#position=16&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,5367900,31/12/22,0,Autotag
1313193813,https://auto.mercadolibre.com.ar/MLA-1313193813-volkswagen-amarok-highline-4x4-at-180-cv-20-tdi-2023-0km7-_JM#position=9&search_layout=grid&type=item&tracking_id=a2a90db2-e025-4f10-9430-9309664ddc1c,13200007,20/1/23,795,Alra
1158281697,https://auto.mercadolibre.com.ar/MLA-1158281697-volkswagen-t-cross-comfortline-at-0km-turbo-at-2022-gp-_JM#position=18&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,9100000,31/12/22,365,Autotag
1152996502,https://auto.mercadolibre.com.ar/MLA-1152996502-volkswagen-t-cross-16-msi-mtcin-_JM#position=19&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,5300000,31/12/22,0,Nordelbahn
1153052940,https://auto.mercadolibre.com.ar/MLA-1153052940-volkswagen-t-cross-higline-at-200-tsicin-_JM#position=20&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,8400000,31/12/22,366,Nordelbahn
1149300994,https://auto.mercadolibre.com.ar/MLA-1149300994-volkswagen-tcross-highline-10-200-tsi-jm-_JM#position=21&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,8400000,31/12/22,366,Nordelbahn
1129111840,https://auto.mercadolibre.com.ar/MLA-1129111840-volkswagen-t-cross-2022-10-200-tsi-highline-aut-_JM#position=22&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,9550000,31/12/22,366,Russoniello
917193471,https://auto.mercadolibre.com.ar/MLA-917193471-vw-t-cross-conforline-200-10-turbo-lm-a1-_JM#position=23&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,8700000,31/12/22,0,Autotag
917066765,https://auto.mercadolibre.com.ar/MLA-917066765-volkswagen-t-cross-comfortline-200-tsi-automatica-_JM#position=24&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,7900000,31/12/22,365,Reventa
1313174243,https://auto.mercadolibre.com.ar/MLA-1313174243-volkswagen-amarok-highline-4x4-at-180-cv-20-tdi-2023-0km5-_JM#position=23&search_layout=grid&type=item&tracking_id=c4213497-6993-4cf9-b0b4-1139ca63e2fc,12800005,31/12/22,795,Alra
1300038486,https://auto.mercadolibre.com.ar/MLA-1300038486-volkswagen-t-cross-highline-motor-turbo-tasa-0-_JM#position=26&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,8350000,31/12/22,366,Alra
884527237,https://auto.mercadolibre.com.ar/MLA-884527237-volkswagen-nivus-highline-mgg-a1-_JM#position=27&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,8999000,31/12/22,381,Autotag
1313174243,https://auto.mercadolibre.com.ar/MLA-1313174243-volkswagen-amarok-highline-4x4-at-180-cv-20-tdi-2023-0km5-_JM#position=11&search_layout=grid&type=item&tracking_id=a2a90db2-e025-4f10-9430-9309664ddc1c,13200005,20/1/23,795,Alra
1313173917,https://auto.mercadolibre.com.ar/MLA-1313173917-volkswagen-amarok-highline-4x4-at-180-cv-20-tdi-2023-0km2-_JM#position=43&search_layout=grid&type=item&tracking_id=5da40c75-66d5-48ab-913a-1ff321eb37e9,12800002,31/12/22,795,Alra
1313173917,https://auto.mercadolibre.com.ar/MLA-1313173917-volkswagen-amarok-highline-4x4-at-180-cv-20-tdi-2023-0km2-_JM#position=3&search_layout=grid&type=item&tracking_id=6f280641-3e9c-4ced-b8ef-2179e31a3347,13200002,20/1/23,795,Alra
1313103476,https://auto.mercadolibre.com.ar/MLA-1313103476-volkswagen-amarok-highline-4x4-at-180-cv-20-tdi-2023-0km6-_JM#position=22&search_layout=grid&type=item&tracking_id=c4213497-6993-4cf9-b0b4-1139ca63e2fc,12800006,31/12/22,795,Alra
1313103476,https://auto.mercadolibre.com.ar/MLA-1313103476-volkswagen-amarok-highline-4x4-at-180-cv-20-tdi-2023-0km6-_JM#position=10&search_layout=grid&type=item&tracking_id=a2a90db2-e025-4f10-9430-9309664ddc1c,13200006,20/1/23,795,Alra
1313052378,https://auto.mercadolibre.com.ar/MLA-1313052378-volkswagen-amarok-highline-4x4-at-180-cv-20-tdi-2023-0km4-_JM#position=14&search_layout=grid&type=item&tracking_id=8771a289-2360-4690-9ae2-60cded2fe800,12800004,31/12/22,795,Alra
879604847,https://auto.mercadolibre.com.ar/MLA-879604847-volkswagen-t-cross-170tsi-trendline-mt-3-_JM#position=34&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,5849903,31/12/22,360,Autotag
876622599,https://auto.mercadolibre.com.ar/MLA-876622599-volkswagen-t-cross-10-comfortline-at-1-_JM#position=35&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,8799900,31/12/22,365,Autotag
1100784715,https://auto.mercadolibre.com.ar/MLA-1100784715-volkswagen-t-cross-2023-16-trendlinde-mt-_JM#position=36&search_layout=grid&type=item&tracking_id=e3f5e914-6e47-408c-8474-9fb1e1e2a611,7600000,31/12/22,0,Reventa
1313052378,https://auto.mercadolibre.com.ar/MLA-1313052378-volkswagen-amarok-highline-4x4-at-180-cv-20-tdi-2023-0km4-_JM#position=1&search_layout=grid&type=item&tracking_id=d52c68aa-a880-494c-97c7-9e80556cc04e,13200004,20/1/23,795,Alra
1313052245,https://auto.mercadolibre.com.ar/MLA-1313052245-volkswagen-amarok-highline-4x4-at-180-cv-20-tdi-2023-0km3-_JM#position=24&search_layout=grid&type=item&tracking_id=c4213497-6993-4cf9-b0b4-1139ca63e2fc,12800003,31/12/22,795,Alra
